"","symbol","date","CARD.x","DISC.x","HACK.x","INSD.x","PHYS.x","PORT.x","STAT.x","UNKN.x","IS_EFFECTIVE","MATERIAL_WEAKNESS","SIG_DEFICIENCY","IC_OP_TYPE","AUDITOR_FKEY","AUDITOR_AGREES","COMBINED_IC_OP","IC_IS_EFFECTIVE","AUDIT_FEES","NON_AUDIT_FEES","BENEFITS_FEES","IT_FEES","TAX_FEES","AUDIT_RELATED_FEES","OTHER_FEES","CARD.y","DISC.y","HACK.y","INSD.y","PHYS.y","PORT.y","STAT.y","UNKN.y","BRCH"
"474","DNB",2013,0,0,1,0,0,0,0,0,1,0,0,1,1,NA,1,"1",5516000,578000,0,0,318000,230000,30000,0,0,0,0,0,0,0,0,0
"475","EBAY",2014,0,0,1,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"476","EBAY",2014,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,"1",12321000,4487000,0,0,874000,1370000,2243000,0,0,0,0,0,0,0,0,0
"477","EBAY",2014,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,"1",12321000,4487000,0,0,874000,1370000,2243000,0,0,0,0,0,0,0,0,0
"478","EBAY",2014,0,0,1,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"479","EBAY",2014,0,0,1,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"480","EFX",2006,0,0,0,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"481","EFX",2006,0,0,0,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"482","EFX",2006,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,"1",3475410,405927,0,0,405927,0,0,0,0,0,0,0,0,0,0,0
"483","EFX",2006,0,0,0,0,0,1,0,0,1,0,0,1,2,1,0,"1",3475410,405927,0,0,405927,0,0,0,0,0,0,0,0,0,0,0
"484","EFX",2006,0,0,0,0,0,1,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"485","EFX",2010,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,"1",3373710,908284,0,0,522263,384026,1995,0,0,0,0,0,0,0,0,0
"486","EFX",2010,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"487","EFX",2010,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"488","EFX",2010,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"489","EFX",2010,0,1,0,0,0,0,0,0,1,0,0,1,2,NA,0,"1",3373710,908284,0,0,522263,384026,1995,0,0,0,0,0,0,0,0,0
"490","EFX",2012,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"491","EFX",2012,0,1,0,0,0,0,0,0,1,0,1,0,2,0,0,"1",3367670,1832400,0,0,1405340,425070,1995,0,0,0,0,0,0,0,0,0
"492","EFX",2012,0,1,0,0,0,0,0,0,1,0,1,1,2,NA,0,"1",3367670,1832400,0,0,1405340,425070,1995,0,0,0,0,0,0,0,0,0
"493","EFX",2012,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"494","EFX",2012,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"495","EFX",2016,0,0,1,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"496","EMR",2012,0,0,1,0,0,0,0,0,1,0,0,0,4,0,0,"1",29000000,2500000,0,0,600000,1900000,0,0,0,0,0,0,0,0,0,0
"497","EMR",2012,0,0,1,0,0,0,0,0,1,0,0,1,4,NA,1,"1",29000000,2500000,0,0,600000,1900000,0,0,0,0,0,0,0,0,0,0
"498","EMR",2012,0,0,1,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"499","EMR",2012,0,0,1,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"500","EMR",2012,0,0,1,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"501","ESRX",2013,0,1,0,0,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"502","ESRX",2013,0,1,0,0,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"503","ESRX",2013,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,"1",3454980,1267200,0,0,100000,1162000,5200,0,0,0,0,0,0,0,0,0
"504","ESRX",2013,0,1,0,0,0,0,0,0,1,0,1,1,1,NA,1,"1",3454980,1267200,0,0,100000,1162000,5200,0,0,0,0,0,0,0,0,0
"505","ESRX",2013,0,1,0,0,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"506","EXEL",2013,0,0,0,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"507","EXEL",2013,0,0,0,0,0,1,0,0,NA,NA,NA,0,2,0,0,"1",825873,77110,0,0,0,75000,2110,0,0,0,0,0,0,0,0,0
"508","EXEL",2013,0,0,0,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"509","EXEL",2013,0,0,0,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"510","EXEL",2013,0,0,0,0,0,1,0,0,NA,NA,NA,1,2,NA,0,"1",825873,77110,0,0,0,75000,2110,0,0,0,0,0,0,0,0,0
"511","EXEL",2013,0,0,0,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"512","EZPW",2007,0,0,0,0,1,0,0,0,1,0,0,1,7,1,1,"1",526523,24855,0,0,8264,16591,0,0,0,0,0,0,0,0,0,0
"513","EZPW",2007,0,0,0,0,1,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"514","EZPW",2007,0,0,0,0,1,0,0,0,1,0,0,0,7,0,0,"1",526523,24855,0,0,8264,16591,0,0,0,0,0,0,0,0,0,0
"515","EZPW",2007,0,0,0,0,1,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"516","EZPW",2007,0,0,0,0,1,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"517","F",2005,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,"0",41600000,29100000,0,0,16800000,12300000,0,0,0,0,0,0,0,0,0,0
"518","F",2005,0,0,0,0,0,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"519","F",2005,0,0,0,0,0,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"520","F",2005,0,0,0,0,0,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"521","F",2005,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,"0",41600000,29100000,0,0,16800000,12300000,0,0,0,0,0,0,0,0,0,0
"522","F",2005,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,"1",41600000,29100000,0,0,16800000,12300000,0,0,0,0,0,0,0,0,0,0
"523","F",2005,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,"1",41600000,29100000,0,0,16800000,12300000,0,0,0,0,0,0,0,0,0,0
"524","FB",2013,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,"1",4402310,4251480,0,0,3860520,0,390964,0,0,0,0,0,0,0,0,0
"525","FB",2013,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"526","FB",2013,0,1,0,0,0,0,0,0,1,0,0,1,2,NA,0,"1",4402310,4251480,0,0,3860520,0,390964,0,0,0,0,0,0,0,0,0
"527","FB",2013,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"528","FB",2013,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"529","FB",2013,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,"1",4402310,4251480,0,0,3860520,0,390964,0,0,0,0,0,0,0,0,0
"530","FB",2013,0,0,1,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"531","FB",2013,0,0,1,0,0,0,0,0,1,0,0,1,2,NA,0,"1",4402310,4251480,0,0,3860520,0,390964,0,0,0,0,0,0,0,0,0
"532","FB",2013,0,0,1,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"533","FB",2013,0,0,1,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"534","FDX",2006,0,1,0,0,0,0,0,0,1,0,0,1,2,1,0,"1",12594000,876000,0,0,370000,486000,20000,0,0,0,0,0,0,0,0,0
"535","FDX",2006,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"536","FDX",2006,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"537","FDX",2006,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"538","FDX",2006,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,"1",12594000,876000,0,0,370000,486000,20000,0,0,0,0,0,0,0,0,0
"539","FEIC",2012,0,0,0,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"540","FEIC",2012,0,0,0,0,0,1,0,0,1,0,0,1,4,NA,1,"1",1319740,163000,0,0,146000,17000,0,0,0,0,0,0,0,0,0,0
"541","FEIC",2012,0,0,0,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"542","FEIC",2012,0,0,0,0,0,1,0,0,1,0,0,0,4,0,0,"1",1319740,163000,0,0,146000,17000,0,0,0,0,0,0,0,0,0,0
"543","FEIC",2012,0,0,0,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"544","FINL",2013,0,0,0,0,0,1,0,0,1,0,0,1,2,NA,0,"1",448750,69575,0,0,37305,32270,0,0,0,0,0,0,0,0,0,0
"545","FINL",2013,0,0,0,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"546","FINL",2013,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,"1",448750,69575,0,0,37305,32270,0,0,0,0,0,0,0,0,0,0
"547","FINL",2013,0,0,0,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"548","FINL",2013,0,0,0,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"549","FNF",2007,0,0,0,1,0,0,0,0,1,0,0,1,4,NA,0,"1",3801000,110000,0,0,48000,62000,0,0,0,0,0,0,0,0,0,0
"550","FNF",2007,0,0,0,1,0,0,0,0,1,0,0,0,4,0,0,"1",3801000,110000,0,0,48000,62000,0,0,0,0,0,0,0,0,0,0
"551","FNF",2007,0,0,0,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"552","FNF",2007,0,0,0,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"553","FNF",2007,0,0,0,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"554","FNF",2007,0,0,0,0,0,1,0,0,1,0,0,1,4,NA,0,"1",3801000,110000,0,0,48000,62000,0,0,0,0,0,0,0,0,0,0
"555","FNF",2007,0,0,0,0,0,1,0,0,1,0,0,0,4,0,0,"1",3801000,110000,0,0,48000,62000,0,0,0,0,0,0,0,0,0,0
"556","FNF",2007,0,0,0,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"557","FNF",2007,0,0,0,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"558","FNF",2007,0,0,0,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"559","FNF",2011,0,0,1,0,0,0,0,0,1,0,0,1,4,NA,0,"1",3683000,537000,0,0,157000,380000,0,0,0,0,0,0,0,0,0,0
"560","FNF",2011,0,0,1,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"561","FNF",2011,0,0,1,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"562","FNF",2011,0,0,1,0,0,0,0,0,1,0,0,0,4,0,0,"1",3683000,537000,0,0,157000,380000,0,0,0,0,0,0,0,0,0,0
"563","FNF",2011,0,0,1,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"564","FORR",2007,0,0,0,0,0,1,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"565","FORR",2007,0,0,0,0,0,1,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"566","FORR",2007,0,0,0,0,0,1,0,0,1,0,0,1,7,NA,0,"1",1556340,190229,0,0,7411,61430,121388,0,0,0,0,0,0,0,0,0
"567","FORR",2007,0,0,0,0,0,1,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"568","FORR",2007,0,0,0,0,0,1,0,0,1,0,0,0,7,0,0,"1",1556340,190229,0,0,7411,61430,121388,0,0,0,0,0,0,0,0,0
"569","FRP",2009,0,0,0,0,0,1,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"570","FRP",2009,0,0,0,0,0,1,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"571","FRP",2009,0,0,0,0,0,1,0,0,0,1,0,1,2,NA,0,"0",5645000,288000,0,0,246000,42000,0,0,0,0,0,0,0,0,0,0
"572","FRP",2009,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,"0",5645000,288000,0,0,246000,42000,0,0,0,0,0,0,0,0,0,0
"573","FRP",2009,0,0,0,0,0,1,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"574","GCO",2010,0,0,1,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"575","GCO",2010,0,0,1,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"576","GCO",2010,0,0,1,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"577","GCO",2010,0,0,1,0,0,0,0,0,1,0,0,1,2,NA,0,"1",1144000,605970,0,0,522229,81746,1995,0,0,0,0,0,0,0,0,0
"578","GCO",2010,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,"1",1144000,605970,0,0,522229,81746,1995,0,0,0,0,0,0,0,0,0
"579","GE",2006,0,0,0,0,0,1,0,0,0,1,0,1,4,1,1,"0",85800000,29600000,0,0,9000000,20600000,0,0,0,0,0,0,0,0,0,0
"580","GE",2006,0,0,0,0,0,1,0,0,0,1,0,0,4,0,0,"0",85800000,29600000,0,0,9000000,20600000,0,0,0,0,0,0,0,0,0,0
"581","GE",2006,0,0,0,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"582","GE",2006,0,0,0,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"583","GE",2006,0,0,0,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"584","GE",2007,0,0,0,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"585","GE",2007,0,0,0,0,0,1,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"586","GE",2007,0,0,0,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"587","GE",2007,0,0,0,0,0,1,0,0,1,0,0,0,4,0,0,"1",81400000,41100000,0,0,10300000,30800000,0,0,0,0,0,0,0,0,0,0
"588","GE",2007,0,0,0,0,0,1,0,0,1,0,0,1,4,NA,1,"1",81400000,41100000,0,0,10300000,30800000,0,0,0,0,0,0,0,0,0,0
"589","GM",2010,0,1,0,0,0,0,0,0,1,0,1,0,3,0,0,"1",41000000,14000000,0,0,5000000,9000000,0,0,0,0,0,0,0,0,0,0
"590","GM",2010,0,1,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"591","GM",2010,0,1,0,0,0,0,0,0,1,0,1,1,3,NA,0,"1",41000000,14000000,0,0,5000000,9000000,0,0,0,0,0,0,0,0,0,0
"592","GM",2010,0,1,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"593","GM",2010,0,1,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"594","GM",2012,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,"1",36000000,11000000,0,0,5000000,6000000,0,0,0,0,0,0,0,0,0,0
"595","GM",2012,0,0,0,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"596","GM",2012,0,0,0,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"597","GM",2012,0,0,0,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"598","GM",2012,0,0,0,1,0,0,0,0,1,0,0,1,3,NA,0,"1",36000000,11000000,0,0,5000000,6000000,0,0,0,0,0,0,0,0,0,0
"599","GNCMA",2012,0,0,0,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"600","GNCMA",2012,0,0,0,1,0,0,0,0,1,0,0,1,6,NA,0,"1",1660910,84810,29846,0,54964,0,0,0,0,0,0,0,0,0,0,0
"601","GNCMA",2012,0,0,0,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"602","GNCMA",2012,0,0,0,1,0,0,0,0,1,0,0,0,6,0,0,"1",1660910,84810,29846,0,54964,0,0,0,0,0,0,0,0,0,0,0
"603","GNCMA",2012,0,0,0,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"604","GNW",2015,0,1,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"605","GNW",2015,0,1,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"606","GNW",2015,0,1,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"607","GNW",2015,0,1,0,0,0,0,0,0,1,0,1,0,4,0,0,"1",8400000,2400000,0,0,200000,2100000,100000,0,0,0,0,0,0,0,0,0
"608","GNW",2015,0,1,0,0,0,0,0,0,1,0,1,1,4,1,0,"1",8400000,2400000,0,0,200000,2100000,100000,0,0,0,0,0,0,0,0,0
"609","GOOG",2016,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"610","GPI",2006,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,"1",2124670,59500,0,0,59500,0,0,0,0,0,0,0,0,0,0,0
"611","GPI",2006,0,0,0,0,0,1,0,0,1,0,0,1,2,1,0,"1",2124670,59500,0,0,59500,0,0,0,0,0,0,0,0,0,0,0
"612","GPI",2006,0,0,0,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"613","GPI",2006,0,0,0,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"614","GPI",2006,0,0,0,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"615","GPN",2012,1,0,0,0,0,0,0,0,1,0,0,0,3,0,0,"1",2925230,400000,0,0,400000,0,0,0,0,0,0,0,0,0,0,0
"616","GPN",2012,1,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"617","GPN",2012,1,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"618","GPN",2012,1,0,0,0,0,0,0,0,1,0,0,1,3,1,0,"1",2925230,400000,0,0,400000,0,0,0,0,0,0,0,0,0,0,0
"619","GPN",2012,1,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"620","GPS",2007,0,0,0,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"621","GPS",2007,0,0,0,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"622","GPS",2007,0,0,0,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"623","GPS",2007,0,0,0,0,0,1,0,0,NA,NA,NA,1,3,1,0,"1",4250000,200000,0,0,65000,134000,1000,0,0,0,0,0,0,0,0,0
"624","GPS",2007,0,0,0,0,0,1,0,0,NA,NA,NA,0,3,0,0,"1",4250000,200000,0,0,65000,134000,1000,0,0,0,0,0,0,0,0,0
"625","GPS",2007,0,0,0,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"626","GPS",2010,0,0,0,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"627","GPS",2010,0,0,0,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"628","GPS",2010,0,0,0,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"629","GPS",2010,0,0,0,1,0,0,0,0,1,0,0,1,3,1,1,"1",4216000,296000,0,0,123000,169000,4000,0,0,0,0,0,0,0,0,0
"630","GPS",2010,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,"1",4216000,296000,0,0,123000,169000,4000,0,0,0,0,0,0,0,0,0
"631","GPS",2013,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"632","GPS",2013,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"633","GPS",2013,0,1,0,0,0,0,0,0,1,0,0,0,3,0,0,"1",4530000,391000,0,0,13000,374000,4000,0,0,0,0,0,0,0,0,0
"634","GPS",2013,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"635","GPS",2013,0,1,0,0,0,0,0,0,1,0,0,1,3,1,1,"1",4530000,391000,0,0,13000,374000,4000,0,0,0,0,0,0,0,0,0
